ID,EVENT_DATE
2896,2019-09-24
2897,2008-02-09
2898,2015-04-17
2899,2018-04-27
2900,2014-05-21
2901,2012-06-23
2902,2016-01-18
2903,2018-02-02
2904,2019-12-20
2905,2010-11-27
2906,2008-08-08
2907,2011-01-01
2908,2009-10-10
2909,2019-02-17
2910,2012-02-27
2911,2003-07-30
2912,2017-04-08
2913,1999-01-22
2914,2014-04-02
2915,2014-08-29
2916,2013-02-06
2917,2010-09-02
2918,2011-05-06
2919,2002-04-28
2920,2015-08-23
2921,2009-03-01
2922,2009-08-31
2923,2018-11-24
2924,2013-05-14
2925,2018-01-10
2926,2007-10-19
2927,2019-02-06
2928,2014-05-19
2929,2013-03-09
2930,2004-01-05
2931,2003-10-16
2932,2019-07-23
2933,2003-08-06
2934,2007-05-18
2935,2014-07-08
2936,2008-02-13
2937,2005-03-16
2938,2010-11-06
2939,2017-07-15
2940,2005-05-19
2941,2007-11-13
2942,2018-02-28
2943,2016-02-09
2944,2016-01-19
2945,2018-09-06
2946,2012-12-26
2947,2014-04-30
2948,2015-10-01
2949,2014-06-01
2950,2003-03-10
2951,2012-12-25
2952,2012-05-24
2953,2008-04-08
2954,2015-01-27
2955,2016-11-24
2956,2019-12-26
2957,2001-10-05
2958,2011-07-04
2959,2018-02-16
2960,1998-03-14
2961,2009-07-10
2962,2008-02-19
2963,2015-02-04
2964,2012-09-09
2965,2018-04-11
2966,2015-09-24
2967,2012-09-23
2968,2018-10-28
2969,2014-07-02
2970,2012-02-08
2971,2019-07-07
2972,2018-06-13
2973,2014-02-28
2974,2018-10-13
2975,2013-08-14
2976,2007-09-20
2977,2019-09-09
2978,2014-09-09
2979,2012-06-30
2980,2012-05-31
2981,2017-09-27
2982,2002-05-13
2983,2006-12-25
2984,2015-06-19
2985,2012-11-27
2986,2011-09-03
2987,2019-12-01
2988,2006-02-12
2989,2010-10-16
2990,2014-01-20
2991,2012-01-01
2992,2003-07-01
2993,2015-02-05
2994,2015-04-01
2995,2019-10-08
2996,2015-02-24
2997,2011-10-01
2998,2016-05-25
2999,2018-09-28
3000,2001-02-26
3001,2013-10-20
3002,2016-05-30
3003,2008-06-16
3004,2012-12-13
3005,2013-12-16
3006,2011-09-17
3007,2014-10-05
3008,2007-02-02
3009,2005-02-21
3010,2017-09-07
3011,2014-01-14
3012,2018-01-26
3013,2008-05-08
3014,2012-09-28
3015,2004-03-05
3016,2019-08-09
3017,2000-05-22
3018,2012-10-20
3019,2018-11-07
3020,2005-05-27
3021,2019-07-13
3022,2004-09-15
3023,2008-08-22
3024,2017-08-16
3025,2013-07-28
3026,2012-05-14
3027,2010-10-31
3028,2009-10-22
3029,2017-10-10
3030,2011-11-21
3031,2012-10-17
3032,2018-12-12
3033,2007-01-10
3034,2002-08-09
3035,2011-07-10
3036,2004-02-02
3037,2015-08-16
3038,2017-01-05
3039,2008-11-14
3040,2004-09-23
3041,2011-07-23
3042,2005-01-26
3043,2019-11-16
3044,2010-10-15
3045,2004-01-23
3046,2014-08-01
3047,2016-12-04
3048,2004-09-15
3049,2015-01-20
3050,2011-08-09
3051,2007-01-28
3052,2013-04-03
3053,2014-02-11
3054,2011-09-26
3055,2003-04-20
3056,2006-05-04
3057,2017-06-07
3058,2018-10-14
3059,2010-03-14
3060,2003-03-07
3061,2004-10-21
3062,2018-08-27
3063,2005-11-19
3064,2019-01-10
3065,2018-07-14
3066,2015-05-24
3067,2016-11-17
3068,2011-04-06
3069,2013-12-23
3070,2011-11-08
3071,2014-06-08
3072,2013-01-11
3073,2018-08-24
3074,2017-08-29
3075,1999-08-27
3076,2007-07-14
3077,2018-06-06
3078,2008-10-01
3079,2009-10-25
3080,2014-06-19
3081,2014-10-09
3082,2010-05-13
3083,2012-09-14
3084,2015-08-19
3085,2019-04-10
3086,2009-05-11
3087,2013-06-09
3088,2009-11-24
3089,2007-07-06
3090,2013-07-03
3091,2019-05-06
3092,2013-03-09
3093,2011-01-03
3094,2005-01-02
3095,2014-05-26
3096,2009-10-03
3097,2018-03-25
3098,2012-09-25
3099,2008-10-09
3100,2011-02-12
3101,2009-08-08
3102,2017-03-27
3103,2015-12-11
3104,2017-12-08
3105,2010-09-06
3106,2004-11-25
3107,2004-12-13
3108,2014-11-18
3109,2007-08-04
3110,2014-11-02
3111,2013-11-27
3112,2014-09-21
3113,2019-02-02
3114,2012-06-17
3115,2002-09-21
3116,2012-05-08
3117,2010-12-21
3118,2013-12-19
3119,2019-08-10
3120,2018-11-06
3121,2018-05-07
3122,2012-05-04
3123,2017-10-09
3124,2012-10-30
3125,2018-05-01
3126,2014-07-24
3127,2009-01-23
3128,2017-12-27
3129,2016-08-11
3130,2010-09-18
3131,2014-03-28
3132,2009-08-07
3133,2014-03-15
3134,2015-02-09
3135,2012-12-09
3136,2005-01-25
3137,2012-01-28
3138,2000-03-12
3139,2015-10-24
3140,2012-10-28
3141,2010-02-24
3142,2017-10-01
3143,2007-05-19
3144,1999-06-08
3145,2018-09-08
3146,2007-04-09
3147,2006-12-14
3148,2004-02-28
3149,2009-01-03
3150,2015-04-30
3151,2010-06-19
3152,2009-09-09
3153,2018-10-02
3154,2017-09-17
3155,2012-06-25
3156,2010-03-12
3157,2017-04-20
3158,2017-10-10
3159,2018-02-20
3160,2009-11-26
3161,2009-06-13
3162,2019-09-30
3163,2019-09-28
3164,2019-01-25
3165,2013-12-22
3166,2010-06-18
3167,2017-04-12
3168,2016-12-27
3169,2007-11-14
3170,2015-05-15
3171,2014-06-21
3172,2013-01-08
3173,2019-06-20
3174,2010-08-16
3175,2019-09-03
3176,2019-09-21
3177,2014-07-21
3178,2002-01-26
3179,2015-12-11
3180,2018-07-30
3181,2004-04-03
3182,2013-10-24
3183,2004-02-13
3184,2017-12-11
3185,2016-06-04
3186,2017-06-04
3187,2007-02-12
3188,2005-08-26
3189,2005-08-24
3190,2015-06-24
3191,2007-02-22
3192,2001-09-02
3193,2005-06-18
3194,2006-06-03
3195,2011-07-10
3196,2015-04-09
3197,2016-01-23
3198,2008-07-06
3199,2018-04-29
3200,2002-08-24
3201,2017-11-29
3202,2017-02-22
3203,2011-06-21
3204,2013-10-11
3205,2013-12-04
3206,2004-10-16
3207,2018-12-06
3208,2019-05-15
3209,2018-08-16
3210,2017-01-19
3211,2005-12-20
3212,2011-12-15
3213,2019-07-20
3214,2008-10-10
3215,2015-11-18
3216,2002-06-01
3217,2006-05-30
3218,2005-05-14
3219,2011-12-13
3220,2018-04-12
3221,2007-05-11
3222,2016-09-07
3223,2004-08-15
3224,2002-09-11
3225,2014-03-02
3226,2012-05-04
3227,2014-12-30
3228,2011-03-19
3229,2011-01-01
3230,2018-09-16
3231,2007-05-01
3232,2018-08-30
3233,2016-01-09
3234,2017-11-12
3235,1998-11-27
3236,2018-09-06
3237,2006-11-29
3238,2014-01-23
3239,2004-11-15
3240,2004-09-27
3241,2017-04-04
3242,2012-07-30
3243,2003-02-07
3244,2007-12-06
3245,2000-11-24
3246,2003-11-01
3247,2010-02-12
3248,2011-05-18
3249,2005-01-28
3250,2014-09-28
3251,2015-03-16
3252,2016-01-02
3253,2014-06-14
3254,2011-05-10
3255,2014-11-13
3256,2011-09-16
3257,2018-05-17
3258,2011-04-30
3259,2015-03-29
3260,2008-11-11
3261,2011-09-10
3262,2000-07-02
3263,2015-10-14
3264,2006-11-09
3265,2019-06-28
3266,2013-10-22
3267,2004-08-09
3268,2004-05-27
3269,2012-06-28
3270,1999-11-26
3271,2003-04-14
3272,2014-04-09
3273,2013-03-29
3274,2011-08-04
3275,2009-08-12
3276,2012-11-10
3277,2016-08-27
3278,2016-10-26
3279,2018-01-20
3280,2014-03-25
3281,2005-01-29
3282,2011-08-06
3283,2003-02-08
3284,2012-03-24
3285,2015-12-12
3286,2013-07-30
3287,2008-10-11
3288,2019-12-26
3289,2010-11-03
3290,2011-08-31
3291,2018-07-22
3292,2003-07-06
3293,2001-05-04
3294,2009-09-20
3295,2015-08-03
3296,2019-06-25
3297,2016-10-10
3298,2015-08-29
3299,2007-10-18
3300,2018-10-16
3301,2012-01-17
3302,2015-03-02
3303,2015-09-01
3304,2011-10-22
3305,2014-07-02
3306,2003-12-06
3307,2019-01-29
3308,2019-02-05
3309,2019-04-21
3310,2017-07-29
3311,2011-08-15
3312,2002-06-21
3313,2019-02-05
3314,2004-08-27
3315,2019-10-15
3316,2016-06-08
3317,2011-07-11
3318,2011-01-18
3319,2010-06-30
3320,2008-07-30
3321,2009-02-11
3322,2016-08-04
3323,2009-12-01
3324,2012-05-25
3325,2015-10-16
3326,2009-11-29
3327,2009-09-30
3328,2017-05-06
3329,2018-02-16
3330,2008-09-02
3331,2005-10-10
3332,2018-12-06
3333,2012-02-24
3334,2018-01-22
3335,2009-07-10
3336,2009-07-25
3337,2015-11-02
3338,2007-07-18
3339,2012-08-16
3340,2017-06-08
3341,2011-06-17
3342,2003-08-29
3343,2018-10-01
3344,2008-08-15
3345,2019-12-18
3346,2008-07-16
3347,2009-07-18
3348,2015-03-06
3349,2013-11-25
3350,2007-08-28
3351,2019-11-24
3352,2009-05-15
3353,2016-04-09
3354,2005-02-16
3355,2013-04-26
3356,2019-06-27
3357,2017-02-19
3358,2015-05-28
3359,2017-08-13
3360,2010-10-13
3361,2017-10-08
3362,2000-10-31
3363,2019-09-11
3364,2000-12-27
3365,2003-09-09
3366,2014-06-26
3367,2011-03-23
3368,2018-08-15
3369,2017-10-07
3370,2013-01-06
3371,2019-12-19
3372,2012-06-03
3373,2017-08-23
3374,2018-02-02
3375,2011-07-17
3376,2008-08-26
3377,2009-08-28
3378,2019-05-08
3379,2009-02-12
3380,2015-09-15
3381,2015-09-19
3382,2002-11-05
3383,2014-12-15
3384,2008-05-26
3385,2014-03-31
3386,2014-04-06
3387,2011-07-05
3388,2012-01-24
3389,2012-01-10
3390,2004-02-28
3391,2010-02-07
3392,2003-04-09
3393,2019-05-31
3394,2013-04-09
3395,1998-01-17
3396,2014-05-26
3397,2015-02-21
3398,2015-07-31
3399,2013-08-22
3400,2016-08-04
3401,2013-06-21
3402,2003-03-12
3403,2010-09-03
3404,2007-06-17
3405,2014-09-14
3406,2014-06-13
3407,2016-09-29
3408,2011-12-31
3409,2014-11-05
3410,2010-01-23
3411,2008-11-08
3412,2013-09-14
3413,2016-11-08
3414,2009-02-02
3415,2012-02-02
3416,2015-10-13
3417,2013-05-09
3418,2017-10-22
3419,2016-04-29
3420,2013-01-11
3421,2013-09-22
3422,2005-09-27
3423,2009-03-02
3424,2011-09-15
3425,2011-10-26
3426,2001-12-21
3427,2009-11-05
3428,2010-09-20
3429,2015-10-28
3430,2015-08-22
3431,2014-10-14
3432,2008-01-29
3433,2004-11-30
3434,2011-08-02
3435,2000-04-28
3436,2004-11-30
3437,2014-06-17
3438,2013-10-31
3439,2007-11-30
3440,2013-08-12
3441,2019-02-12
3442,2015-01-25
3443,2013-01-15
3444,2013-02-06
3445,2002-01-26
3446,2018-01-10
3447,2017-05-20
3448,2015-08-20
3449,2010-08-09
3450,2015-06-16
3451,2017-10-08
3452,2016-12-17
3453,2016-08-28
3454,1999-07-25
3455,2000-12-03
3456,2005-05-23
3457,2007-06-21
3458,2007-10-19
3459,2013-02-01
3460,2009-05-10
3461,2009-05-08
3462,2002-04-17
3463,2012-03-27
3464,2017-12-01
3465,2015-02-11
3466,2011-06-09
3467,2019-04-17
3468,2004-11-14
3469,2008-11-20
3470,2001-01-22
3471,2008-05-04
3472,2010-01-02
3473,2019-12-18
3474,2011-05-29
3475,2009-06-20
3476,2011-02-12
3477,2011-08-01
3478,2012-06-15
3479,2010-11-16
3480,2011-04-28
3481,2017-07-12
3482,2017-07-21
3483,2013-10-27
3484,2013-01-07
3485,2006-06-28
3486,2012-09-24
3487,2017-12-19
3488,2016-06-01
3489,2008-02-15
3490,2017-09-22
3491,2010-02-26
3492,2014-11-20
3493,2019-11-20
3494,2001-03-15
3495,2010-04-14
3496,2005-11-15
3497,2016-10-09
3498,2019-02-01
3499,2009-03-24
3500,2018-07-04
3501,2015-01-22
3502,2017-04-05
3503,2015-04-13
3504,2019-06-03
3505,2002-09-24
3506,2002-09-06
3507,2018-10-29
3508,2019-07-24
3509,2017-10-01
3510,2016-06-19
3511,2000-07-13
3512,2014-03-27
3513,2012-05-24
3514,2005-07-14
3515,2019-10-14
3516,2019-06-10
3517,2002-03-12
3518,2010-06-28
3519,2010-07-04
3520,2016-05-21
3521,2011-05-04
3522,2014-05-30
3523,2016-08-09
3524,2007-04-10
3525,2017-12-03
3526,2019-01-10
3527,2002-10-01
3528,2003-04-21
3529,1998-06-24
3530,2018-11-11
3531,2015-01-10
3532,2018-05-07
3533,2007-08-14
3534,2018-09-14
3535,2007-02-11
3536,2019-03-28
3537,2016-11-08
3538,2016-12-08
3539,2013-08-04
3540,2019-03-31
3541,2007-08-08
3542,2017-03-15
3543,2007-12-30
3544,2019-02-23
3545,2015-12-13
3546,2005-07-13
3547,2005-08-20
3548,2008-06-03
3549,2018-06-09
3550,2006-06-28
3551,2012-08-03
3552,2015-01-28
3553,2008-11-24
3554,2008-08-31
3555,2009-07-20
3556,2011-01-29
3557,2014-10-06
3558,2013-08-07
3559,2014-01-14
3560,2013-11-28
3561,2012-02-06
3562,2019-10-20
3563,2018-11-24
3564,2017-11-21
3565,2009-05-30
3566,2011-06-25
3567,2001-04-21
3568,2018-08-24
3569,2013-08-22
3570,2017-08-12
3571,2016-03-03
3572,2012-10-04
3573,2010-11-28
3574,2016-05-19
3575,2017-12-26
3576,2008-05-16
3577,2019-04-15
3578,2013-08-28
3579,2011-03-12
3580,2019-07-06
3581,2011-04-21
3582,2010-03-23
3583,1999-12-04
3584,2011-07-29
3585,2018-04-23
3586,2006-07-08
3587,2010-12-22
3588,2017-07-23
3589,2018-09-26
3590,2012-04-21
3591,2004-09-05
3592,2019-06-04
3593,2014-12-29
3594,2012-04-22
3595,2011-09-20
3596,2018-02-10
3597,2017-04-02
3598,2010-11-17
3599,2010-07-30
3600,2018-08-29
3601,2013-11-26
3602,2013-08-31
3603,2017-07-22
3604,2011-09-01
3605,2018-07-28
3606,2012-09-12
3607,2009-08-16
3608,2016-05-07
3609,2008-07-28
3610,2017-01-16
3611,2007-08-23
3612,2019-02-17
3613,2008-12-12
3614,2018-11-27
3615,2018-09-18
3616,2011-01-11
3617,2018-04-05
3618,2011-03-19
3619,2004-11-20
3620,2013-05-18
3621,2011-01-11
3622,2010-06-26
3623,2017-12-08
3624,2005-09-07
3625,2015-01-14
3626,2007-03-04
3627,2013-11-19
3628,2012-06-15
3629,2007-01-28
3630,2004-05-28
3631,2013-07-28
3632,2014-05-25
3633,2016-01-26
3634,2010-09-02
3635,2019-07-10
3636,2015-04-16
3637,2010-09-07
3638,2018-06-08
3639,2015-03-08
3640,2008-04-02
3641,2019-12-22
3642,2015-09-01
3643,2016-09-30
3644,2017-11-28
3645,2019-05-30
3646,2018-02-06
3647,2008-03-17
3648,2012-09-17
3649,2018-06-12
3650,2009-06-16
3651,2013-12-20
3652,2017-10-01
3653,2010-03-20
3654,2017-06-21
3655,2014-01-23
3656,2003-11-15
3657,2013-06-03
3658,2010-12-24
3659,2015-08-27
3660,2016-12-29
3661,2015-05-22
3662,2006-03-23
3663,2016-11-09
3664,2016-08-04
3665,2008-04-19
3666,2017-08-10
3667,2016-09-07
3668,2019-03-12
3669,2002-11-14
3670,2013-12-20
3671,2018-02-26
3672,2014-11-05
3673,2013-10-27
3674,2017-09-12
3675,2010-09-21
3676,2019-07-19
3677,2012-12-30
3678,2019-05-02
3679,2011-11-11
3680,2013-10-27
3681,2001-12-23
3682,2001-07-23
3683,2019-07-13
3684,2017-01-10
3685,2018-07-24
3686,2013-03-22
3687,2014-07-26
3688,2012-02-07
3689,2019-01-18
3690,2011-04-08
3691,1999-07-05
3692,2015-11-13
3693,2013-11-15
3694,2009-09-16
3695,2019-08-01
3696,2011-02-12
3697,2014-07-11
3698,2001-07-13
3699,2011-04-08
3700,2011-09-06
3701,2016-02-18
3702,2017-01-19
3703,2015-01-08
3704,2019-03-21
3705,2013-11-09
3706,2013-07-04
3707,2004-01-16
3708,2012-10-31
3709,2019-01-23
3710,2018-04-12
3711,2004-09-06
3712,2014-06-28
3713,2008-06-25
3714,2006-05-26
3715,2012-03-29
3716,2018-08-07
3717,2011-03-11
3718,2015-08-10
3719,2013-06-01
3720,2012-03-08
3721,2016-03-23
3722,2013-09-25
3723,2007-09-26
3724,2012-06-27
3725,2019-01-28
3726,2002-03-20
3727,2007-01-31
3728,2019-08-26
3729,2004-10-25
3730,2012-08-03
3731,2012-03-21
3732,2016-11-17
3733,2013-02-05
3734,2018-05-05
3735,2001-02-09
3736,2003-02-06
3737,2004-09-20
3738,2012-11-11
3739,2007-12-24
3740,2019-04-08
3741,2016-12-11
3742,2000-09-06
3743,2004-07-05
3744,2018-06-02
3745,2008-12-20
3746,2012-10-22
3747,2009-12-29
3748,2015-10-14
3749,2010-08-02
3750,2018-08-05
3751,2010-12-11
3752,2013-12-04
3753,2002-10-23
3754,2013-07-27
3755,2015-10-01
3756,2002-04-10
3757,2010-12-20
3758,2017-09-08
3759,2016-03-06
3760,2015-06-27
3761,2013-12-20
3762,2019-02-06
3763,2018-06-23
3764,2002-05-17
3765,2006-11-17
3766,2010-08-01
3767,2017-04-11
3768,2013-12-25
3769,2017-04-04
3770,2008-11-14
3771,2016-04-08
3772,2008-08-20
3773,2017-10-04
3774,2003-11-30
3775,2005-09-14
3776,2018-10-09
3777,2004-08-23
3778,2008-11-10
3779,2008-05-23
3780,2004-06-07
3781,2015-09-03
3782,2009-03-19
3783,2005-10-06
3784,2010-09-21
3785,2015-11-28
3786,2019-10-21
3787,2018-11-09
3788,2012-10-15
3789,2016-01-24
3790,2001-04-19
3791,2013-02-15
3792,2019-09-28
3793,2016-07-24
3794,2019-06-12
3795,2012-05-09
3796,2000-05-23
3797,2016-07-27
3798,2019-10-17
3799,2019-08-13
3800,2001-07-25
3801,2002-02-15
3802,2019-08-09
3803,2019-04-11
3804,2019-12-21
3805,2009-06-06
3806,2005-11-24
3807,2008-06-25
3808,2015-04-19
3809,2005-04-28
3810,2015-08-11
3811,2007-06-20
3812,2013-07-15
3813,2017-03-18
3814,2018-11-21
3815,2008-03-15
3816,2012-04-28
3817,1999-12-13
3818,2001-02-07
3819,2002-12-04
3820,2017-10-07
3821,2019-06-28
3822,2015-12-31
3823,2005-08-07
3824,2016-02-29
3825,2007-07-07
3826,2013-09-22
3827,2016-08-18
3828,2009-07-18
3829,2018-09-20
3830,2015-02-23
3831,2015-12-02
3832,2011-06-21
3833,2007-07-03
3834,2005-06-26
3835,2016-04-12
3836,2008-06-13
3837,2010-01-31
3838,2002-06-19
3839,2015-01-31
3840,2015-05-18
3841,2004-03-09
3842,2011-07-17
3843,2005-07-22
3844,2014-05-02
3845,2012-08-20
3846,2005-11-01
3847,1999-07-06
3848,2004-12-30
3849,2019-02-06
3850,2010-05-28
3851,2017-01-21
3852,2015-09-10
3853,2010-11-13
3854,2014-10-14
3855,2016-08-29
3856,2009-03-21
3857,2015-09-11
3858,2011-01-18
3859,2013-05-04
3860,2011-04-26
3861,2016-11-30
3862,2009-08-15
3863,2001-09-11
3864,2015-04-09
3865,2017-05-18
3866,2017-09-09
3867,2013-03-04
3868,2018-05-17
3869,2019-10-16
3870,2015-05-01
3871,2019-09-22
3872,2016-01-26
3873,2011-06-01
3874,2014-04-29
3875,2004-05-22
3876,2017-10-16
3877,2009-06-05
3878,2017-10-27
3879,2011-05-12
3880,2010-12-01
3881,2015-11-10
3882,2013-11-14
3883,2019-05-01
3884,2019-05-30
3885,2018-08-15
3886,2013-08-24
3887,2008-08-26
3888,2017-08-19
3889,2000-08-29
3890,2006-01-29
3891,2017-01-27
3892,2009-04-15
3893,2008-02-26
3894,2018-09-29
3895,2007-05-01
3896,2002-06-20
3897,2017-01-28
3898,2005-08-31
3899,2012-09-30
3900,2018-09-12
3901,2015-01-26
3902,2003-07-13
3903,2018-10-29
3904,2003-07-17
3905,2007-06-04
3906,2017-03-12
3907,2006-11-10
3908,2009-11-28
3909,2017-04-22
3910,2015-07-06
3911,2009-09-21
3912,2017-03-16
3913,2012-05-18
3914,2017-06-20
3915,2013-11-05
3916,2010-06-15
3917,2007-11-22
3918,2014-03-23
3919,2019-08-29
3920,2015-02-25
3921,2012-08-23
3922,2015-08-25
3923,2013-03-07
3924,2018-11-26
3925,2009-05-16
3926,2011-04-10
3927,2005-10-15
3928,2019-05-01
3929,2013-10-07
3930,2011-09-23
3931,2011-06-18
3932,2005-10-15
3933,2016-06-16
3934,2008-02-28
3935,2019-06-11
3936,2004-02-22
3937,2019-10-02
3938,2011-04-20
3939,2012-10-12
3940,2009-09-16
3941,2016-08-20
3942,2008-09-22
3943,2007-07-07
3944,2012-07-05
3945,2019-11-02
3946,2010-08-02
3947,2010-03-24
3948,2013-11-25
3949,2013-10-29
3950,2012-10-24
3951,2006-10-10
3952,2006-07-15
3953,2014-06-01
3954,2006-02-20
3955,2010-09-07
3956,2009-12-28
3957,2013-09-07
3958,2007-06-08
3959,2011-05-19
3960,2011-05-17
3961,2019-02-09
3962,2000-07-24
3963,2013-03-13
3964,2017-05-30
3965,2005-10-20
3966,2006-02-01
3967,2016-03-21
3968,2017-04-15
3969,2005-06-12
3970,2012-08-05
3971,1999-12-01
3972,2007-04-22
3973,2009-08-17
3974,2004-12-02
3975,2018-12-27
3976,2016-05-14
3977,2015-08-11
3978,2002-03-08
3979,2012-05-27
3980,2014-09-24
3981,2016-01-24
3982,2000-11-03
3983,2018-09-10
3984,2014-07-19
3985,1999-03-07
3986,2007-04-09
3987,2017-01-08
3988,2002-02-26
3989,2018-03-05
3990,2016-12-20
3991,2010-01-03
3992,2014-11-14
3993,2012-01-24
3994,2008-05-29
3995,2019-09-17
3996,2018-11-19
3997,2015-05-29
3998,2013-10-31
3999,2007-11-14
4000,2019-07-12
4001,2011-09-09
4002,2001-09-07
4003,2018-09-09
4004,2018-05-08
4005,2015-07-08
4006,1999-08-03
4007,2016-01-20
4008,2005-12-19
4009,2011-04-14
4010,2014-10-01
4011,2008-07-01
4012,2014-10-28
4013,2019-11-25
4014,2018-06-15
4015,2007-02-12
4016,2015-12-29
4017,2018-05-26
4018,2011-05-07
4019,2015-08-26
4020,2013-11-18
4021,2008-01-25
4022,2013-08-07
4023,2014-06-27
4024,2018-05-08
4025,2015-03-11
4026,2015-08-09
4027,2013-08-05
4028,2018-07-02
4029,2007-11-30
4030,2004-09-15
4031,2014-01-21
4032,2019-07-16
4033,2018-04-10
4034,2009-01-10
4035,2017-05-27
4036,2015-09-09
4037,2011-08-06
4038,2017-08-08
4039,2008-02-11
4040,2013-07-25
4041,2016-02-14
4042,2015-01-30
4043,1999-04-17
4044,2012-05-12
4045,2015-05-09
4046,2017-01-09
4047,2007-02-10
4048,2017-03-12
4049,2012-08-26
4050,2016-07-07
4051,2001-08-16
4052,2001-09-11
4053,2018-12-16
4054,2012-09-26
4055,2012-01-17
4056,2016-04-04
4057,2011-06-22
4058,2017-04-10
4059,2014-11-10
4060,2013-05-16
4061,2010-01-09
4062,2016-08-27
4063,2014-09-02
4064,2014-04-19
4065,2018-01-20
4066,2015-01-21
4067,2019-03-16
4068,2016-02-17
4069,2010-08-15
4070,2003-11-06
4071,2010-11-03
4072,2010-01-06
4073,2018-01-31
4074,2014-05-27
4075,2018-02-28
4076,2007-12-29
4077,2011-09-20
4078,2016-02-21
4079,2005-08-08
4080,2019-12-10
4081,2019-12-22
4082,2008-12-15
4083,2008-10-03
4084,2018-01-19
4085,2016-04-08
4086,2016-09-21
4087,2012-12-22
4088,2018-01-23
4089,2012-04-04
4090,2018-09-07
4091,2015-04-29
4092,2013-01-05
4093,2015-06-18
4094,2009-08-28
4095,2017-06-03
4096,2007-01-08
4097,2001-03-17
4098,2005-01-24
4099,2003-03-21
4100,2007-10-06
4101,2008-03-06
4102,2019-09-11
4103,2017-01-10
4104,2000-04-10
4105,2014-09-18
4106,2017-06-05
4107,2015-08-18
4108,2018-04-09
4109,2019-04-08
4110,2019-01-17
4111,2016-08-31
4112,2017-04-01
4113,2015-08-31
4114,1998-01-15
4115,2001-10-05
4116,2015-12-01
4117,2019-09-29
4118,2009-08-12
4119,2018-02-21
4120,2014-11-27
4121,2015-03-14
4122,2013-06-12
4123,2004-10-03
4124,2011-02-06
4125,2017-04-19
4126,2013-09-05
4127,2014-01-14
4128,2006-04-10
4129,1999-06-24
4130,2004-07-24
4131,2018-06-05
4132,2010-03-06
4133,2011-11-25
4134,2016-08-14
4135,2019-05-22
4136,2007-02-02
4137,2013-07-07
4138,2014-11-14
4139,2002-09-20
4140,2019-12-30
4141,2019-11-19
4142,2016-07-27
4143,2010-11-09
4144,2016-01-21
4145,2015-05-05
4146,2008-06-01
4147,2004-05-02
4148,2017-06-09
4149,2016-07-25
4150,2004-11-21
4151,2018-07-30
4152,2010-03-13
4153,2015-08-11
4154,2016-08-14
4155,2008-01-12
4156,2013-08-21
4157,2018-06-24
4158,2015-04-16
4159,2003-06-02
4160,2007-08-23
4161,2010-07-05
4162,2011-11-18
4163,2016-01-09
4164,2014-10-02
4165,2017-11-17
4166,2018-06-04
4167,2007-01-20
4168,2013-08-31
4169,2019-04-15
4170,2004-07-09
4171,2004-03-30
4172,2015-04-16
4173,2008-10-15
4174,2018-11-09
4175,2017-03-14
4176,2009-03-12
4177,2016-03-20
4178,2014-03-23
4179,2010-12-07
4180,2009-09-22
4181,2009-09-30
4182,2011-08-21
4183,2017-12-05
4184,2008-03-07
4185,2018-07-10
4186,2017-03-26
4187,2014-04-12
4188,2017-09-20
4189,2006-01-08
4190,2004-09-02
4191,2010-01-29
4192,2013-03-10
4193,2016-06-30
4194,2008-06-27
4195,2006-08-23
4196,2014-10-08
4197,2014-05-10
4198,2007-08-03
4199,2019-09-08
4200,2019-06-05
4201,2012-10-20
4202,2011-01-03
4203,2000-11-28
4204,2018-07-06
4205,2011-12-08
4206,2003-05-05
4207,2009-10-30
4208,2009-10-28
4209,2000-09-25
4210,2012-09-15
4211,2007-11-30
4212,2019-04-25
4213,2005-10-05
4214,2001-10-22
4215,2005-02-16
4216,2006-05-28
4217,2009-07-13
4218,1998-03-03
4219,2009-01-26
4220,2014-02-25
4221,2006-10-04
4222,2016-07-15
4223,2017-12-09
4224,2002-01-26
4225,2014-07-03
4226,2005-04-01
4227,2000-07-06
4228,2016-08-29
4229,2014-09-27
4230,2005-07-22
4231,2019-04-24
4232,2013-10-31
4233,2017-05-11
4234,2010-11-26
4235,2005-02-07
4236,2008-10-26
4237,2019-06-19
4238,2015-10-21
4239,2003-03-25
4240,2019-09-21
4241,2018-07-03
4242,2009-11-16
4243,2005-07-05
4244,2010-07-19
4245,2019-03-23
4246,2006-10-01
4247,2019-07-09
4248,2015-07-03
4249,2000-04-05
4250,2016-07-13
4251,2014-04-28
4252,2017-11-03
4253,2016-09-18
4254,2010-12-07
4255,2005-03-23
4256,2015-12-07
4257,2014-09-05
4258,2019-06-11
4259,2011-11-09
4260,2019-04-23
4261,2015-09-08
4262,2009-05-23
4263,2015-12-11
4264,2011-09-20
4265,2018-12-01
4266,2009-05-05
4267,2013-05-30
4268,2004-02-29
4269,2011-11-16
4270,2019-07-07
4271,2010-01-04
4272,2002-04-14
4273,2018-07-07
4274,2010-11-01
4275,2008-07-25
4276,2014-01-10
4277,2017-09-26
4278,2013-08-28
4279,2018-07-28
4280,2004-09-03
4281,2019-07-28
4282,2012-06-28
4283,2002-06-22
4284,2017-11-30
4285,2016-07-28
4286,2012-07-14
4287,2004-07-23
4288,2003-04-16
4289,2017-03-25
4290,2019-12-23
4291,2019-10-06
4292,2011-12-03
4293,2019-01-15
